source,target,dataset
jaskáakin jawen papan yoia ja jakob jawen papan tii anon ikax jakikirana iki,quien lo palpó y dijo la voz es la de jacob pero las manos son las de esaú,religioso
jaskara ikenra moa jakiribi en miiba raanai eabi akai keskáakinribi nokóketian biwé,te lo devuelvo recibe en su persona mi propio corazón,religioso
jaweratobaonki yokatai jabaonra biai jaweratobaonki benai jabaonra merai jainoax jaweratoki kenatai jabora akinti iki,porque el que pide recibe el que busca encuentra y se abrirá la puerta al que llama,religioso
nokon wetsabó wishá meran yoiai keskatira moa senenke neskarabo itira david meranxon diossen shinanman yoinike ja judassen jato jesús yatanmati,hermanos era necesario que se cumpliera la escritura pues el espíritu santo había anunciado por boca de david lo que hizo judas este hombre que guió a los que prendieron a jesús,religioso
jatian ja tantiti netenra jemameax pikókaini paro kexa noa kaa iki ja judíobaon jainxon oranaira jabirake ixon shinannax,y el sábado salimos a las afueras de la ciudad a orillas del río donde era de suponer que los judíos se reunían para orar,religioso
basimara ea neno mato betan ikai jainoaxa ea moa karibai ea jan raanaiba,todavía estaré con ustedes un poco más de tiempo y después me iré al que me ha enviado,religioso
jaskara kopí nato kirika wishaa,felices los que no han visto pero creen conclusión del evangelio,religioso
jaskaribiakinra ja neskara jawékibo winotai ointaanan ja diossen ikinaton ikantira moa ochóma iki ixon maton onanti jake,así también apenas vean ustedes que suceden las cosas que les dije sepan que el reino de dios está cerca,religioso
maestró yaméra non aashinai rikankin ikaxbira jawe yapabi non biamawanke,maestro por más que lo hicimos durante toda la noche no pescamos nada pero si tú lo dices echaré las redes,religioso
jainoax mato jan jato iboabo matoribi jaskákanwe maton yonotibo betan jakonma join jato rakéayamakanwe shinankanwe mato iki jato betanbi westíora naikanmea iboyabicho jatian janra senenbires jato jakonhai joi akaibo shinan meran reteananai,y ustedes patrones actúen con sus siervos de la misma manera y dejen a un lado las amenazas tengan presente que ellos y ustedes tienen en el cielo un mismo señor y que ése no hace distinción de personas háganse fuertes,religioso
matonra jakon atiki ja wishá meran yoiai esébo akonkin senenhaxon jainra ikai neskati,obran bien cuando cumplen la ley del reino tal como está en la escritura,religioso
jatianra ikonbiresi mia raronoxiki itan icha joniboribira ja pikóketian raronoxikanai,será para ti un gozo muy grande y muchos más se alegrarán con su nacimiento,religioso
semra jafetnin wetsa reken iká iki jawen bakeboribira jaa iki jatíbi hebernin bakebora semman chiní bakebo iká iki,también le nacieron hijos a sem que es el antepasado de todos los hijos de eber y hermano mayor de jafet,religioso
jawetianbira koríki itan chopabo menikanon ikax ea keenyamaa iki,de nadie he codiciado plata oro o vestidos,religioso
matonra kikinhakin onanke ja nazarethainoa jesussen koshi mato diossen oinmaa já meranxonbi ani ratétibo itan ja oinxon onantibo axon,dios acreditó entre ustedes a jesús de nazaret hizo que realizara entre ustedes milagros prodigios y señales que ya conocen,religioso
jatian jatíribibo neskákana iki,pero decían,religioso
já iká iki non ibon joi onanmakana kikinshamani axea jaskara ixon keenshamankin onantishamanhakinbo ja jesúskiriti iká joibo jato yoia iki juanman jato bautizankatiai joibores onanna ixonbi,le habían enseñado algo del camino del señor y hablaba con mucho entusiasmo enseñaba en forma acertada lo referente a jesús aunque sólo se había quedado con el bautismo de juan,religioso
jainoax chitari inin jawékibo ja iki inkienso mirra itan wetsa inintiboribi jainoax vino akeite jakon harina trigo jainoax jawéki jan boti yoinabo ovejabo kabayobo karrobo itan ja iboaxon yonokanaibobi ja iki jonibo,especias perfumes mirra e incienso vino y aceite harina y trigo vacunos y corderos caballos y carruajes esclavos y mercadería humana,religioso
jaskaketian jesussen oinna iki ja diossen shinan xotó keska joáx jaonbi peyakatoshiai,en ese momento se abrieron los cielos y vio al espíritu de dios que bajaba como una paloma y se posaba sobre él,religioso
jainoax ja joi ayamai jonibaonribi jakonhakin oinkanai joni iti jake jaskati jato bebon rabintibo winotax satanássen jakonma axonainko pakénaketian diákonobo jaskara iti,es necesario también que goce de buena fama ante los que no pertenecen a la iglesia para que no hablen mal de él y caiga en las redes del diablo,religioso
ikaxbi ja diossen yoia keskábo senenhati kopí jawen joibo yoikin itan mato esekin en jeneyamaa iki icha jonibo bebonxonbo itan maton xobonkoxonboribi,saben que nunca me eché atrás cuando algo podía ser útil para ustedes les prediqué y enseñé en público y en las casas,religioso
jato jaskáa presoanoxon jakiribi jesús yatankaskana iki ikaxbi moa kakin jato potabaina iki,otra vez quisieron llevarlo pre so pero jesús se les escapó de las manos,religioso
min akinnon ixonra en mia yokatai ibó tsoa jonibi jain jaama mainmea xobi itan ja mainmea niibora bari xanan keyokin menoke,oh yavé a ti clamo porque el fuego ha consumido los árboles del campo,religioso
nonki jawekeska yoiti iki diossen jaskaáti yoiara jato imaa iki akin non akábira,si decimos que este asunto era obra de dios nos dirá,religioso
nokon kaibobo ramara en onanke ja maton koshiboyaxonbi jesús reteyantanara onanyamaxon maton aká iki,yo sé hermanos que ustedes obraron por ignorancia al igual que sus jefes,religioso
ja jaton jakina rebichi xatéyabo iamax ja xatéomabobicho iti yoiiki iká iki jaskati jaskara kopíra non moa yoike diossen oinna iká iki abrahamman kikinhakin ikonhaa jaskáaxon jakon joni keskáakin ointi kopí,esta felicidad está reservada sólo para los circuncidados o es también para los incircuncisos acabamos de decir que se tomó en cuenta la fe de abrahán para contarlo entre los justos,religioso
ja enok ra iradnin papa iká iki irad iká iki mewjaelnin papa mewjael iká iki metusaelnin papa jainoax metusael iká iki lámeknin papa,con el tiempo henoc tuvo un hijo que llamó irad irad fue padre de mavael mavael padre de matusael y éste de lamec,religioso
jaskataxa jakob jatíbi jabé ikáboyabi moa egiptonko jaai bokana iki jain bokinra bokana iki jaton wakabo jaton karnerobo jainoax jatíbi ja kanaánhain inontian bikana jawékibo,también tomaron sus rebaños y todo lo que habían adquirido en canaán y así entraron en egipto jacob y toda su descendencia,religioso
min chiní bakebora kikinbires icha en imanoxiki miibakeaxa apobo betan jemabo pikónoxiki,te haré fecundo sin medida de ti saldrán naciones y reyes de generación en generación,religioso
ja moabi en yoia joiribi mato jakiribi wishaxonira ea sináyamai en jaskáara matona kikin jakon iki,no vuelvan a la ley judía a mí no me cansa escribírselo otra vez y para las mismas cosas y para ustedes es más seguro,religioso
ja diossen shinanna keskáres axoni jaa ikaxa wetsa neten manóresa iki jaskaraa iki moa diossenbi boá,henoc anduvo con dios hasta que dios se lo llevó sencillamente desapareció,religioso
jatian moa jemanko baneti kakin bero papibaini kaxonra jawen benen tita oinmaa iki japekáora ja piti texeawana bixon noemí menia iki,regresó a la ciudad con la cebada a cuestas y cuando llegó a su casa mostró a su suegra lo que había recogido y le entregó lo que había guardado para ella del almuerzo,religioso
ja non ibo jesukriston jakon shinan itan diossen noimisti shinan jainoax ja jatíbiain já diossen shinan mato jatíbibo meran ibanon,la gracia de cristo jesús el señor el amor de dios y la comunión del espíritu santo estén con todos ustedes,religioso
japekao ja ainbo jawen wetsan bia iki biaxbi bakeomaribi mawata iki,el segundo y el tercero se casaron después con la viuda,religioso
jawe jakonma akákayarin,qué ha hecho de malo,religioso
jatian moa saúl mawata pekáo jawen toan baal hanán apo jikia iki ja iká iki akbornin bake,a la muerte de saúl subió al trono balanán hijo de acober,religioso
jaskataitian oinxon jaonmea onanaibaon oxá ratexon jesús yoikana iki,los discípulos se acercaron y lo despertaron diciendo,religioso
ja jenen ewa beamapari inontianbi peokootaxa moa noé wapóro meran jikiai kamanbi jonibo iká iki pii itan xeai jainoax wanoi itan benoibores,unos pocos días antes del diluvio la gente seguía comiendo y bebiendo y se casaban hombres y mujeres hasta el día en que noé entró en el arca,religioso
ja kristo jaskámatira nete joniamatianbi diossen shinanna iká iki jaskatira moa nato nete senenaitian mato akinti kopí joá iki,dios pensaba en él desde antes de la creación del mundo pero no fue revelado sino a ustedes al final de los tiempos,religioso
ja jaton yora keenai keskáres akí jakanabaonra jaton yora keenaibores axonti shinanya ikanai ikaxbi ja ochaoma shinanman yoiai keskati jakanabora ja diossen shinan keenai keskáres axonti shinanyabiribi ikanai,los que viven según la carne no piensan más que carne y los que viven según el espíritu buscan las cosas del espíritu,religioso
ikaxbi jakiribi jiriaxa mato kaamatianbi eapari galileanko kanoxiki akin jato aká iki,pero cuando resucite iré delante de ustedes a galilea,religioso
jainxon jatíbi ea jayata jawékibaonribi atiki ja jawebiomashokobo en jato akinkin jainxon ja joi yoiai kopí ea yatanhanan menokanaitianribi atiki en jato amareskin ikaxbi ja noimisti shinan emeran yamaaxa ea jawemabi iki,aunque repartiera todo lo que poseo e incluso sacrificara mi cuerpo pero gloriarme si no tengo amor de nada me sirve,religioso
matonribikayaki jaskara joibo ninkáyamai jatíbi jawékiati piatoninra joni jakonma imati atipanyamake,también ustedes están cerrados no comprenden que nada de lo que entra de fuera en una persona puede hacerla impura,religioso
jainxon en oinribia iki ja ani yakatinin yakataton jawen mekayao mekenman kirika xei tsomaa ja kirika iká iki okenbekonbi wisháya itan jan taxnantinin kikin kanchis akin xepoa,vi entonces en la mano derecha del que está sentado en el trono un libro en forma de rollo escrito por los dos lados y sellado con siete sellos,religioso
jawe jakonma akáki joni diossen yoiti atipana jan shinannaton ikai jawéki tsonbi bechitenti atipanyamakenbi akin,dios no tiene por qué reprocharme dado que nadie puede oponerse a su voluntad,religioso
jaskara iken ja judíobo jakonmain pakékana toan ja judíomabaonribi nato netenxon jakon jawékibo bikana iketianra non shinanti atipanke ja judíobo moa jatikaxbi jakoni ikanaitianra bebonbires noa diossen jakonhaatiki ixon,si la caída de israel fue una riqueza para el mundo y lo que perdieron enriqueció a las naciones paganas como será cuando israel alcance su plenitud,religioso
jatíbi ja jaki yoitimatabora aká iki,a aquellos rebeldes por supuesto,religioso
enra ja jesús betan pablo onanke ikaxbi,conozco a jesús y sé quién es pablo pero ustedes,religioso
wetsabora jato kishpinmaa iki ikaxbi janbix itira itipanyamake ikon israel jonibaon apo ikax ibanon ja korosenmeax janbix paketi jatianparira non já ikonhatiki,ha salvado a otros y no es capaz de salvarse a sí mismo que baje de la cruz el rey de israel y creeremos en él,religioso
ramara ea jainoax pikóyantana xobonko ea karibai ixon,volveré a mi casa de donde salí,religioso
maton rawibaon jawekeskabo akábi rakéyamataanan,no se dejen intimidar por los adversarios,religioso
en namatabora ea tsonbi ja yoii ikábo onantiakin yoiti atipanyamakanke,he tenido un sueño y nadie ha sido capaz de explicarlo pero he oído decir que a ti te basta con que te cuenten un sueño para que tú lo interpretes,religioso
maton jointibo chorishayamakanwe jaskati yoitimakin akana iki jain joni jayamainkoxon dios tanakin,no endurezcan su corazón como ocurrió en el día amargo el día de la tentación en el desierto,religioso
jaskarabo inontianra kanaán main iká jonibo bebonbires jawékiatinin iki iiboreskana iki,la escasez de alimentos seguía muy grande en el país,religioso
jakon riki wetsaboribi non akinti ikaxbi jakon shinanyaxon ea matoiba iketianbicho jato akinnai iamakanwe jatíbitiankaya jaskákanwe,ojalá ustedes fueran siempre objeto de gran atención y no solamente de la mía cuando estoy con ustedes,religioso
nonra jatíbi noa jayata jawékibo jenea iki jaskáaxa mia chibani joá iki jatianki,ya ves que nosotros lo hemos dejado todo para seguirte,religioso
jainxon maton onanribike dios jakon shinanya ixon mato joi yoiti tee ea menia,seguramente han sabido de las gracias que dios me concedió para bien de ustedes,religioso
jára ja ani maikini meran iká pozo kepenti llave menia iki,le fue entregada la llave del pozo del abismo,religioso
jatian wetsa keskáakinbo axon jesús tanati atipanyamaax aríbanoxpari jawetio basi já jenebaini moa satanás kaa iki galileankoxon jesussen jawen tee peoa,al ver el diablo que había agotado todas las formas de tentación se alejó de jesús a la espera de otra oportunidad la misi ó n en galilea,religioso
ja wishá meran jaskáti yoiai keská senennon ikaxa ja jonin bake mawáti jake,el hijo del hombre se va conforme dijeron de él las escrituras pero pobre de aquel que entrega al hijo del hombre sería mucho mejor para él no haber nacido,religioso
jainxon maton tae chokanon jainoax mato yamékirishaman kanon akin,se lavarán los pies descansarán y mañana al amanecer podrán seguir su camino,religioso
jatian jaweratobaonki jaton wetsabo oinxonbi noiamai jabaonra ja dios oinyamaxon noikanti atipanyamake,si no ama a su hermano a quien ve no puede amar a dios a quien no ve,religioso
nokon ibo abrahamman ibo dios ea jakon kamawe jainxon nokon ibo min noibaa ea oinmaxonwe,yavé dios de mi patrón abraham haz que me vaya bien hoy y muestra tu benevolencia para con mi patrón abraham,religioso
eara keena iki já ebébi neno banétinin ja en jakon joi yoiaitian ea kárkel meran akana ikai kaman min toan ea jan akinti,hubiera deseado retenerlo a mi lado para que me sirviera en tu lugar mientras estoy preso por el evangelio,religioso
matonra onanke ja dios ikonhaayamai joni koshibaon itan onan jonibaon jaton ikinna jonibo jaton keena keská jato akanai itan jato ikinai jonibaon iboataanan akonbireskin jato yonokanai,como ustedes saben los que se consideran jefes de las naciones actúan como dictadores y los que ocupan cargos abusan de su autoridad,religioso
natora karpinteron bakeres iki jawen tita iki maría jawen wetsabo iki jakobo josé simón jainoax judas,no es éste el hijo del carpintero pero si su madre es maría y sus hermanos son santiago y josé y simón y judas,religioso
jatíbi jaton akaibo iki jonibaon oinnon iki ixon akanaires chopaki diossen joi wishaxbo ikanai jan benexeeti itan jaton poyainbo jan ponexeeti jaton tariribi akanai tapóshaman inon ixonbo chopan ketekiakin,todo lo hacen para ser vistos por los hombres miren esas largas citas de la ley que llevan en la frente y los largos flecos de su manto,religioso
jaskara iken rama ja joni jawen awin banexonwe jara profeta iki jaskara ixonra jan mia yokáxonti iki mia janon ixon ixonbi banexonyamaaxa ikon iki mia mawáti mibé ikáboyabi akin,ahora devuelve su mujer a ese hombre porque es un profeta el rogará por ti y vivirás pero si no se la devuelves debes saber que morirás sin remedio tú y todos los tuyos,religioso
ja ochax jain joni jayamainkoniax mawánibokira iká iki,contra los que habían pecado por lo que perecieron y sus cadáveres quedaron en el desierto,religioso
maton ja jawékiati kopí itan ja maton saweti chopa kopibo masá shinanyamakanwe,no anden preocupados por su vida con problemas de alimentos ni por su cuerpo con problemas de ropa,religioso
onantibires riki ja yora keenai jawéki akaibo jaskarabo riki ja atimabo betanbires yoranti akaibo meskó jakonma ati shinanyabores rami jawéki akí jan cheatabo,es fácil reconocer lo que proviene de la carne fornicación impurezas y desvergüenzas,religioso
wetsa netenra lámeknin jawen awinbo yoia iki adá itan silá ninkáshamankanwe en mato yoinon ea isinhakin xateketianra en westíora joni bake ranon reteke,dijo lamec a sus mujeres escúchenme ustedes ada y sella oigan mis palabras mujeres de lamec yo he matado a un hombre por herirme y a un muchacho porque me golpeó,religioso
mato jaskáakana ikonbiresi rarokanwe naikanxonra ja biti kikinbires ani jawéki maton bii kati jake jaskáakinribira masá tenemakana iki ja mato yamaatian japaoni profetabo tashi betan joéki yoinmeeta esé,alégrense y muéstrense contentos porque será grande la recompensa que recibirán en el cielo pues bien saben que así persiguieron a los profetas que vinieron antes de ustedes sal y luz,religioso
enra mato yoiai icha profeta ipaonibo itan apobora rama maton oinnaibo oinkasi ikana iki ixonbira jabaon oinyamakana iki ja maton ninkataiboribi ninkátinin manatabora ikana iki ixonbira ninkáyamakana iki akin samaria joni ikáki yoinmeeta esé,porque yo les digo que muchos profetas y reyes quisieron ver lo que ustedes ven y no lo vieron y oír lo que ustedes oyen y no lo oyeron el buen samaritano,religioso
jaskáakin yoia ninkataanan masá shinanni ja joni kikin onís kaa iki ichaira jawékia ikax,al oír esto se desanimó totalmente pues era un hombre muy rico y se fue triste más fácilmente pasará un camello,religioso
jaskara iketianra ja maton wetsa chiní biti maton westíora raanti jake,manden a uno de ustedes a buscar a su hermano y los demás quedarán presos,religioso
ja juan yoiira ikai wishá meran neskati,este es el hombre de quien la escritura dice,religioso
jatian pablo betan silas kakin ja anfípolis betan apolonia winobaini kaax tesalónikain iká judíobo jain tsinkíti xobon nokókana iki,pablo y silas atravesaron anfípolis y apolonia y llegaron a tesalónica donde los ju díos tenían una sinagoga,religioso
icha atikoma jawékibo jakenbira non namaankinbo shinanyamai meskóakinbo shinankinbira moara non atipanyamake ixonbo non shinanyamai,nos sobrevienen pruebas de toda clase pero no nos desanimamos estamos entre problemas pero no desesperados,religioso
jainxonra non koríki beke jakiribi nenoa trigonin maronoxon ixonbira non onanyamake tsonkaya ja non sako meran ja koríkibo noa niaxonaki iantana ixon akin akana iki,y traemos además plata para comprar más comida no sabemos quién puso el dinero en nuestras bolsas,religioso
matonra moa kikinhakin onanke tsoabi ja jotin manatama ikenra non ibo jonoxiki ixon westíora yometso yamé joái keskati,pues saben perfectamente que el día del señor llega como un ladrón en plena noche,religioso
jaskaribiira ja diákonobo ikanti jake jakonhakin oinkanai jonibo moa paeni jenetaboribi jawéki ati yoixon paranyamakin jato senenhaxonaibo jakonmanin koríki biti shinannaimaboribi,los diáconos también han de ser respetables y de una sola palabra moderados en el uso del vino que no busquen dinero mal ganado y,religioso
jaskáakin ja ángel meraax zakarías ratetax kikinni raketa iki,zacarías se turbó al verlo y el temor se apoderó de él,religioso
ibonra yoia iki israelitabó horeb mananmanxon nokon yonoti moisés meranxon en nokon esé mato menini shinanbenoyamakin senenhakanwe ja esébo itan ja ati joibaon yoiai akira jatíbi israel jonibo yoiti ikanti iki,acuérdense de la ley de moisés mi servidor a quien entregué en el cerro horeb leyes y ordenanzas para todo israel,religioso
jaweratonki ea tee axonkasai janra ea chibanti jake jatian jaweranoki ea ikai jainribira ja nokon yonoti inóxiki ja ea tee axonaira nokon papan rabinoxiki,el que quiera servirme que me siga y donde yo esté allí estará también mi servidor,religioso
moa nete xabáketianra jaonmea onannaibo jato kenaa iki kenaxon chonka rabéres jato katota iki jabora jato janea iki raanabo akin,al llegar el día llamó a sus discípulos y escogió a doce de ellos a los que llamó apóstoles,religioso
miarin ja judío jonibaon apo,eres tú el rey de los judíos,religioso
jaskara ninkaxon xebon peibo xatekana iki xateax jayábo ja bechii boi saa ibainkana iki,entonces to ma ron ramos de palma y salieron a su encuentro gritando,religioso
jaskara ikenra maton onanti jake ja non ibo ishton joyamai riki noa kishpinmeekanabo ikanon ikax neskara joiboribira diossen jawen onan shinan meniatonin ja non wetsa pablon mato wishaxonke,consideren que la paciencia de nuestro señor es para nuestra salvación como lo escribió nuestro querido hermano pablo con la sabiduría que le fue dada,religioso
jaskata pekáo jakobnin jakiribi jawen yonotibo raana iki jawen wetsa esaú jain iká seir janeya jemanko,al verlos dijo jacob este es un campamento de dios y por eso llamó a aquel lugar majanaim,religioso
jatian josekan jawen wetsaboyabi jawen papa betan ikábo yoia iki neskáakin,después dijo josé a sus hermanos y a toda la familia de su padre,religioso
jatian jerikóainoax moa bokanaitian icha jonin jato chibana iki,al salir de jericó les iba siguiendo una gran multitud de gente,religioso
jatíxonbi ja nato kenpomea xeakanwe,beban todos de ella,religioso
jatianra ja kini meranoax ja ainbobo jokonbaini kikinbiresi ratetax saki iananbi bokana iki nokóxonbi tsoabi yoiamakana iki rakékin magdalainoa maríaki jesús pikota,las mujeres salieron corriendo del sepulcro estaban asustadas y asombradas y no dijeron nada a nadie por el miedo que tenían conclusión del evangelio,religioso
jaweatibira non kaiboma ikenbi hebreo joni nokon benen bexonra ea keenyamaibi ja jonin ea akeanke,miren han traído aquí a un hebreo para que se burle de nosotros,religioso
nato jema non keyoai kopí diossenra ninkáke ichaxon yoikanaitian nato jema moa iorai jakonma jaskara kopí riki nato jema keyoti noa raana akin,vamos a destruir esta ciudad pues son enormes las quejas en su contra que han llegado hasta yavé y él nos ha enviado a destruirla,religioso
jatian ja kimisha nete wetsa iti pochínikon meskó ani jemamea jonibo meskó axéya jonibo meskó joiabo itan meskó jonibaon kimisha nete senen jaton yorabo oinnoxikanai jainxonra miinkaskanainbi jato amayamanoxikanai,y durante tres días y medio gente de todos los pueblos razas lenguas y naciones contemplan sus cadáveres pues no está permitido sepultarlos,religioso
jatian iikin westíora perla kikin icha kopía merax jawen jatíbi jawékibo kaax keyo maroa iki jaskáaxon ja perla marokin bia iki ani rikaki yoinmeeta esé,si llega a sus manos una perla de gran valor se va vende cuanto tiene y la compra,religioso
ja diossen ikinaton jati netera inoxiki ochó kanoxon westíora jonin jawen yonotibo kenaxon koirankanon ixon jato koríki menipakeni keská,escuchen también esto un hombre estaba a punto de partir a tierras lejanas y reunió a sus servidores para confiarles todas sus pertenencias,religioso
jara en neskáakin yoiai,pero amigo quién eres tú para pedir cuentas a dios acaso dirá la arcilla al que la modeló,religioso
jaskáaketian ja yoshin notsinkin neskáakin jesussen yoia iki,jesús amenazó al demonio ordenándole,religioso
ikaxbi jatikaxbi ja diossen shinannai joibo yoii mato ikaitianra ja ramakaya dios onankasai joni itan ja joi ayamai jonin jikixon mato jaskati yoyo ikaibo ninkátaanan eara ochaya iki ikax janbix shinanmeeti iki,por el contrario supongan que todos están profetizando y entra alguien que no cree o que no tiene preparación y todos le descubren sus errores le dicen verdades y le hacen revelaciones,religioso
jatian jaskáa pekáo isaaknin ja rebeka jawen titan karpa xobonko boá iki jainoax já betan wanoa iki isaakninra akonbireskin rebeka noia iki jaskataxa jawen tita mawataton onís tantia iki,isaac llevó a rebeca a la tienda que había sido de su madre sara la hizo suya y fue su esposa la amó y así se consoló por la muerte de su madre,religioso
jainoax ja aniparomeax mawataboribi jirikana iki jatian ja mawatabora ja mawábo ikainoax jirikana iki jatian jatíbi jaboribi jaskara akanabo senenresibi jato yoixonpakea iki,el mar devolvió los muertos que guardaba y también la muerte y el lugar de los muertos devolvieron los muertos que guardaban y cada uno fue juzgado según sus obras,religioso
jene janbiribi inon xabá ibanon jaskáketianra janbiribi ibékonti iki,haya una bóveda en medio de las aguas para que separe unas aguas de las otras,religioso
tsoarin ja diossen masá tenematires nato nete jan koirannai ja iki moa masá tenetiainko,qué juicio el del príncipe de este mundo ya ha sido condenado,religioso
ja wetsabo jan aní keskaribiakin jaribi ashokokanwe jan jato aká bebonbires jaribi akanwe ja wetsabo paeya xeati meskoxona iní bebonbires já meskoxonshokokanwe,devuélvanle según ella ha dado páguenle el doble de lo que ha hecho viértanle doble medida de lo que ella daba de beber,religioso
ichara jakanke ja kristo korosenmeax mawáni rawíakabo jakopira moa ichaakin mato yoia ixonbi rama winiananbi en mato jakiribi yoiribiai,porque muchos viven como enemigos de la cruz de cristo se lo he dicho a menudo y ahora se lo repito llorando,religioso
min noa piti meniwe koríkioma kopíres min noa piti retemaara atikeskabiakin min aká itima iki akinbo,danos pan acaso nos vas a dejar morir porque se nos terminó el dinero,religioso
jatian jaweti baritia wetsankobo iaketana pekáo nokon jeman ea karibaa iki ja jawékinin maxkáirakanabo jato akini itan diossibi jawéki menii,después de muchos años he vuelto a traer ayuda a los de mi nación y a ofrecer sacrificios,religioso
kaínman chiní bakebo,los hijos de caín y set,religioso
jaskáakin jato aká estebanki ikonbiresi sinákin xeta kerox akana iki,al oír este reproche se enfurecieron y rechinaban los dientes de rabia contra esteban,religioso
jatian moa shanka tsakai kaai shinannax rakékana iki jaskáxon jan wapóro tewanai chosko ankla ja wapóro poinkikirixon jenenko potakana iki abanon jan tewankin ixon jaskáaxon ishton netenon ixon dios yokákana iki,temerosos de que fuéramos a chocar contra unas rocas tiraron cuatro anclas desde la popa y esperaron ansiosamente a que amaneciera,religioso
ikaxbi wetsabobichores kikin joniakin shinantaanan jatíribibo kikinmashokoakinbo shinanira ja diossen esé senenhayamai mato ochai,pero si hacen diferencias entre las personas cometen pecado y la misma ley los denuncia como culpables,religioso
jatian mato riki kristona kristo riki diossena,y ustedes son de cristo y cristo es de dios,religioso
jatian jonibo ikana iki ja jesussen jato yoiaitian ninkati jatianra jan westíora jawékiki yoinbainkin jato yoia iki moa jerusalén ochóma iketian jatianra jonibaon shinankana iki ja diossen ikinaton jati netera jatianbi moa nokotai ixon,cuando jesús estaba ya cerca de jerusalén dijo esta parábola pues los que lo escuchaban creían que el reino de dios se iba a manifestar de un momento a otro,religioso
jaskara iken ja joniiba moa botankanwe kakin atankanwe ja maton wetsa iokin,y tomen a su hermano menor para volver donde aquel hombre,religioso
jaskáaxonra yatanxon ja jemamea pikoxon ja jema iká manan maxkatenbi jesús bokana iki jainxon werannoxon,se levantaron y lo empujaron fuera del pueblo llevándolo hacia un barranco del cerro sobre el que está construido el pueblo con intención de arrojarlo desde allí,religioso
ea jesussenra ja joi akaibo neskara jawékibo jato onanmati nokon ángel raana iki ea riki davidkan rarebo ea riki ja penéshaman nete wishtin iki,yo jesús he enviado a mi ángel para decirles lo que se refiere a las iglesias yo soy el brote y el descendiente de david la estrella radiante de la mañana,religioso
jatian nikodemoribi jain iká iki ja yamé jesús betan yoyo iki kayantana jan boá iká iki mirra beponya áloe ininti meskoxon ja iká iki kimisha chonka kilobira,también fue nicodemo el que había ido de noche a ver a jesús llevando unas cien libras de mirra perfumada y áloe,religioso
jaskataanan ishtobeiranxon jatíxonbi esteban yatankana iki,lo empujaron fuera de la ciudad y empezaron a tirarle piedras,religioso
jatian nete xabáketian ja ian keiba baneta jonibaon moa onankana iki jesús kayamaibi ja jaonmea onannaibo jatobires westíora botenbicho boibakana,al día siguiente la gente que se había quedado al otro lado del lago se dio cuenta que allí no había habido más que una barca y que jesús no había subido con sus discípulos en la barca sino que éstos se habían ido solos,religioso
diossen jakon shinan onísmayamakanwe ja shinanra mato meran imaa iki ja ochankonia mato kikinhakin xabáati nete nokóketian mato jawenabo onanti iti kopí,no entristezcan al espíritu santo de dios éste es el sello con el que ustedes fueron marcados y por el que serán reconocidos en el día de la salvación,religioso
diossenresa atipanke ja ochabo moa jato shinanxonyamakin ikibo,quién puede perdonar pecados fuera de dios,religioso
miaki keenti iki nato jonibo keyonon ixon naikanmeax chii pakénon ixon non yoiti,quieres que mandemos bajar fuego del cielo que los consuma,religioso
jawekeskaxonbira jaskara jonibo betan maton jawékiati yamake,ni siquiera deben comer con ellos,religioso
domingo netetiibi westíorabaon maton kanana koríki jawetiishoko tsinkixon benxoakanwe jaskáaxon ea kaketian maton moa tsinkitima kopí,cada domingo cada uno de ustedes ponga aparte lo que pueda y no esperen a que yo llegue para recoger las limosnas,religioso
ikaxbi jato ikinai koshibaon wetsa bená joibo ea yoiamakana iki jatian earibi jaboki jawekeska iki ixon jato onankasibo iamaa iki diossenra nekebi jaton ikábo jato yoixonyamai,en cuanto a los dirigentes de más consideración lo que hayan sido antes no me importa pues dios no se fija en la condición de las personas no me pidieron que hiciera marcha atrás,religioso
onanma joni iamawe onanwe ja min ikonha jawékinin nekebi jishtiamai ikaxa ja min ikonha jawéki yankabires iki,será necesario demostrarte si no lo sabes todavía que la fe sin obras no tiene sentido,religioso
ja moa bautizana mapetaitianribi nai chopeta iki,una vez bautizado jesús salió del agua,religioso
ja eséya moa noa iketianra ja non akai ochabo kaita iki ikaxbi jaskati ja ochabo kaita ikenbira noa jaskáati jisámabo ikenbi diossen jakonhamisti shinanbiribi bebonbires kaita iki,al sobrevenir la ley se multiplicaron los delitos pero donde abundó el pecado sobreabundó la gracia,religioso
rakéyamawe abram ea riki mia koirankin panaa ja min biti jawekira iorai icha inoxiki akin,no temas abram yo soy tu escudo tu recompensa será muy grande,religioso
dios iki pontébicho shinanya jara ja maton aká jawékibaon itan já noixon jawen jonibo maton jato akinnaton jainoax ramakamanbi jaskáakin maton akinni iitaibaon shinanbenoyamai,dios no es injusto y no olvida lo que han hecho y cómo han ayudado y todavía ayudan a los santos por amor de su nombre,religioso
ikaxbi jatíbi ja ochaibora diossen eséki yoitimai ikanai ochatira diossen eséki yoitimati iki,no se puede pecar sin quebrantar la ley todo pecado es rebeldía,religioso
jatian esteban diossen shinan naikia ixon nai bochiki oinna iká iki jawen pené netenko dios itina itan jawen mekayao jesús chankata,pero él lleno del espíritu santo fijó sus ojos en el cielo y vio la gloria de dios y a jesús a su derecha,religioso
